annotation_id,image_id,category_id,bbox_x,bbox_y,bbox_w,bbox_h,score
349,114,10220,602,191,223,215,0.8483
350,114,33008,530,761,376,232,0.7988
351,1140,20237,620,174,229,218,0.8696
352,1140,34596,45,116,386,482,0.8627
353,1140,27652,97,851,222,210,0.8542
354,1140,3482,587,841,286,173,0.829
355,1141,25437,552,192,253,254,0.8866
356,1141,23222,572,568,298,507,0.8766
357,1141,12080,62,112,236,436,0.8313
358,1141,2482,65,643,302,462,0.7921
359,1142,23222,65,124,308,512,0.8772
360,1142,25437,119,819,257,256,0.8612
361,1142,12080,644,702,240,452,0.8026
362,1142,2482,576,114,293,457,0.74
363,1143,23222,65,152,308,516,0.8867
364,1143,25437,123,829,262,270,0.8655
365,1143,12080,652,703,251,469,0.8151
366,1143,2482,566,140,307,453,0.7915
367,1144,31884,53,173,442,491,0.8978
368,1144,3482,601,841,279,193,0.8518
369,1144,25468,45,853,380,226,0.8286
370,1144,16261,573,191,244,236,0.7559
371,1148,3350,385,158,184,191,0.8778
372,1148,16231,146,728,198,196,0.8319
373,1148,41767,549,626,278,309,0.7992
374,1149,3350,427,219,187,185,0.8949
375,1149,41767,588,715,275,314,0.8496
376,1149,16231,183,812,197,200,0.7936
377,115,25366,491,642,427,472,0.9193
378,115,36636,102,878,268,181,0.9103
379,115,27732,557,254,304,268,0.874
380,115,3482,124,306,271,203,0.8257
381,1150,3482,563,810,264,221,0.8674
382,1150,34596,85,56,402,464,0.8634
383,1150,29666,628,162,225,217,0.8516
384,1150,27776,168,806,187,205,0.8006
385,1153,16231,644,175,194,188,0.9498
386,1153,22346,141,207,209,199,0.8583
387,1153,3482,600,866,258,232,0.833
388,1153,19860,124,864,223,168,0.6425
389,1154,16231,616,170,186,183,0.8974
390,1154,22346,124,196,206,198,0.872
391,1154,3482,571,835,264,235,0.8227
392,1154,19860,93,824,228,177,0.6624
393,1155,16231,142,898,198,193,0.8895
394,1155,3482,148,219,251,220,0.8373
395,1155,22346,639,856,217,207,0.837
396,1155,19860,638,278,221,170,0.6344
397,1156,3350,391,852,191,197,0.8769
398,1156,16261,570,307,245,239,0.8515
399,1156,13899,174,277,215,239,0.7826
400,1157,13899,551,714,214,245,0.934
401,1157,3350,350,177,187,195,0.8979
402,1157,16261,107,673,252,249,0.8901
403,1158,3350,394,238,187,190,0.8993
404,1158,13899,594,804,206,239,0.8662
405,1158,16261,151,765,249,241,0.8615
406,1159,3350,401,807,190,192,0.8907
407,1159,18356,146,298,251,360,0.8134
408,1159,16231,643,291,195,198,0.8026
409,1161,16231,133,816,190,188,0.9471
410,1161,3350,387,279,185,184,0.882
411,1161,18356,586,617,238,368,0.8061
412,1163,16550,35,600,313,478,0.8942
413,1163,3543,117,184,208,201,0.7977
414,1163,29450,491,803,411,243,0.7573
415,1163,10220,651,194,232,218,0.7557
416,1164,16550,8,550,311,488,0.9029
417,1164,3543,103,177,208,205,0.8269
418,1164,10220,626,188,223,221,0.765
419,1164,29450,460,759,415,254,0.7517
420,1166,25366,561,676,398,500,0.918
421,1166,36636,131,831,185,261,0.8892
422,1166,25468,565,182,344,295,0.8347
423,1166,3482,126,270,273,191,0.8343
424,1167,36636,668,171,180,258,0.8868
425,1167,25366,52,92,382,476,0.8622
426,1167,25468,85,829,345,302,0.8518
427,1167,3482,602,843,278,193,0.8429
428,1168,30307,43,14,349,427,0.8941
429,1168,29666,592,167,219,217,0.8602
430,1168,3482,572,807,283,195,0.8108
431,1168,25468,45,784,353,309,0.7787
432,1170,30307,54,24,355,439,0.8652
433,1170,29666,617,169,227,219,0.8497
434,1170,3482,600,843,279,191,0.8497
435,1170,25468,85,829,346,302,0.8487
436,1171,16547,576,743,245,236,0.9367
437,1171,4542,639,150,204,201,0.8943
438,1171,10220,90,786,228,223,0.834
439,1171,3543,123,179,204,202,0.8136
440,1173,10220,642,261,220,213,0.9254
441,1173,3543,646,875,217,214,0.9085
442,1173,4542,103,904,216,213,0.9084
443,1173,16547,158,284,233,229,0.8847
444,1174,30307,569,750,398,437,0.8668
445,1174,29666,123,862,233,229,0.8553
446,1174,3482,135,286,278,176,0.8387
447,1174,27652,671,254,221,201,0.8232
448,1176,29666,630,178,225,215,0.9103
449,1176,30307,44,74,387,420,0.8673
450,1176,27652,94,850,224,210,0.8544
451,1176,3482,585,842,285,173,0.8247
452,1178,31884,106,46,407,505,0.8901
453,1178,3482,536,780,270,226,0.8576
454,1178,20237,574,187,225,218,0.8296
455,1178,27776,145,775,182,205,0.8158
456,118,3350,452,839,191,198,0.9007
457,118,13899,63,302,237,225,0.7944
458,118,16687,410,72,452,536,0.7497
459,1180,21324,181,305,173,230,0.9377
460,1180,19231,493,229,328,261,0.9109
461,1180,3350,392,910,194,197,0.8762
462,1184,21025,681,272,183,174,0.887
463,1184,16547,141,876,245,243,0.8866
464,1184,24849,668,821,197,306,0.8842
465,1184,1899,181,268,212,145,0.8445
466,1185,16547,599,149,240,227,0.9626
467,1185,1899,606,900,212,133,0.9233
468,1185,21025,124,864,182,177,0.8828
469,1185,24849,135,140,185,292,0.8773
470,1186,19551,509,556,322,493,0.9036
471,1186,4377,134,106,221,440,0.8817
472,1186,2482,87,680,240,482,0.773
473,1186,5093,550,188,270,271,0.7714
474,1187,19551,112,158,322,490,0.9196
475,1187,4377,583,696,228,459,0.8386
476,1187,5093,105,800,281,276,0.8154
477,1187,2482,611,54,230,480,0.8089
478,1189,22626,94,129,322,494,0.8185
479,1189,2482,592,70,244,481,0.81
480,1189,3742,117,782,328,322,0.7998
481,1189,12080,597,709,241,452,0.7993
482,119,3350,289,189,188,194,0.8912
483,119,13899,653,701,222,231,0.8603
484,119,16687,72,570,461,581,0.6671
485,1190,3742,118,790,335,334,0.8151
486,1190,22626,102,154,318,498,0.8034
487,1190,2482,586,97,234,479,0.7981
488,1190,12080,608,711,242,471,0.7894
489,1191,22626,522,586,323,487,0.8855
490,1191,12080,108,104,233,437,0.8382
491,1191,2482,92,663,258,481,0.7929
492,1191,3742,492,160,315,309,0.7227
493,1192,24849,642,202,184,277,0.9275
494,1192,1899,643,853,205,177,0.8957
495,1192,16550,82,693,301,499,0.8451
496,1192,33008,87,253,367,213,0.7665
497,1194,24849,161,813,185,296,0.9231
498,1194,1899,149,251,202,168,0.9059
499,1194,16550,603,58,306,486,0.8476
500,1194,33008,541,831,382,210,0.7886
501,1196,28762,613,886,223,212,0.9137
502,1196,35205,142,708,236,409,0.9126
503,1196,27776,634,291,180,197,0.8955
504,1196,3482,173,274,261,222,0.8429
505,1197,35205,611,138,231,403,0.8966
506,1197,3482,567,809,265,222,0.8597
507,1197,28762,165,177,211,204,0.8581
508,1197,27776,172,808,185,204,0.8133
509,1198,3482,567,811,265,224,0.8767
510,1198,28762,131,213,213,206,0.8623
511,1198,20237,605,193,228,218,0.8389
512,1198,27776,175,808,178,205,0.776
513,1199,27776,635,289,180,198,0.9103
514,1199,28762,647,850,222,214,0.9045
515,1199,3482,171,272,263,221,0.8327
516,1199,20237,150,848,232,229,0.8188
517,120,3350,334,253,187,183,0.9041
518,120,13899,690,795,225,223,0.8788
519,120,16687,101,664,468,590,0.724
520,1201,16547,583,210,234,226,0.9509
521,1201,12246,581,811,213,157,0.9458
522,1201,21025,101,821,183,179,0.9123
523,1201,3543,142,187,207,199,0.8631
524,1204,22073,684,262,186,187,0.9506
525,1204,3350,390,856,195,195,0.8553
526,1204,32309,68,211,342,258,0.8268
527,1206,22073,93,852,188,188,0.9635
528,1206,3350,395,223,185,185,0.8754
529,1206,32309,561,803,361,291,0.8655
530,1207,16231,152,826,195,195,0.905
531,1207,27776,634,292,179,196,0.8919
532,1207,3482,171,274,262,221,0.8326
533,1207,22346,685,810,214,211,0.805
534,1209,16231,643,250,190,182,0.9438
535,1209,3482,567,808,266,223,0.8654
536,1209,22346,102,258,208,200,0.8327
537,1209,27776,173,808,184,205,0.8278
538,1210,20876,110,761,339,243,0.9332
539,1210,35205,653,176,231,404,0.9201
540,1210,34596,70,136,475,394,0.8489
541,1210,3482,640,742,224,272,0.8434
542,1212,35205,91,669,237,413,0.9019
543,1212,20876,541,286,336,251,0.8918
544,1212,34596,452,702,484,417,0.8874
545,1212,3482,135,286,220,263,0.8169
546,1213,25437,125,835,260,255,0.8701
547,1213,5885,592,682,232,489,0.8578
548,1213,22626,106,2,323,487,0.8124
549,1213,2482,658,63,210,487,0.8105
550,1214,25437,130,845,260,269,0.8599
551,1214,5885,592,681,254,506,0.8543
552,1214,22626,97,30,333,499,0.8431
553,1214,2482,647,96,206,473,0.803
554,1216,10220,132,845,229,224,0.9177
555,1216,3543,658,863,216,216,0.8847
556,1216,16550,607,174,303,469,0.8766
557,1216,27925,157,172,264,457,0.8674
558,1219,29344,573,664,287,451,0.9452
559,1219,16550,67,575,330,473,0.8721
560,1219,10220,645,204,225,220,0.84
561,1219,3543,102,240,207,203,0.7984
562,122,25366,49,94,366,475,0.8822
563,122,29666,592,167,218,218,0.8764
564,122,3482,572,807,282,195,0.8204
565,122,25468,45,781,353,309,0.7803
566,1220,29344,603,702,286,449,0.9549
567,1220,16550,95,627,336,464,0.8751
568,1220,3543,121,249,211,205,0.8153
569,1220,10220,676,213,230,216,0.7917
570,1222,25366,89,107,323,492,0.9492
571,1222,36636,607,199,190,245,0.8607
572,1222,3482,559,811,289,174,0.8409
573,1222,27652,61,808,227,214,0.8171
574,1224,25366,111,123,329,496,0.9296
575,1224,27652,96,851,223,209,0.8679
576,1224,36636,638,204,191,252,0.8614
577,1224,3482,586,841,286,173,0.8335
578,1226,35205,577,97,296,375,0.9019
579,1226,31884,124,3,327,544,0.8877
580,1226,3482,600,866,258,231,0.8335
581,1226,19860,126,862,222,172,0.6491
582,1227,35205,102,768,306,398,0.9188
583,1227,31884,537,692,343,561,0.9129
584,1227,3482,148,219,251,220,0.8347
585,1227,19860,638,278,221,170,0.6298
586,1232,20876,591,254,331,255,0.9147
587,1232,31884,537,651,417,533,0.9033
588,1232,29666,136,857,228,227,0.8754
589,1232,3482,141,282,219,263,0.8418
590,1235,16547,618,142,242,230,0.955
591,1235,1899,149,250,199,168,0.9189
592,1235,33008,541,832,381,210,0.7601
593,1235,21770,159,805,194,187,0.6696
594,1237,16547,612,188,239,225,0.9619
595,1237,44198,629,794,167,283,0.8812
596,1237,1899,106,267,205,129,0.8725
597,1237,31704,173,684,251,451,0.8279
598,1238,16547,130,842,244,239,0.899
599,1238,31704,569,172,247,428,0.8504
600,1238,44198,205,231,161,269,0.8494
601,1238,1899,683,877,210,134,0.802
602,1239,16547,583,179,235,228,0.9507
603,1239,44198,597,764,173,285,0.8652
604,1239,31704,138,642,254,456,0.8532
605,1239,1899,89,257,201,133,0.8421
606,124,21770,685,880,198,195,0.9219
607,124,21025,671,270,181,175,0.908
608,124,16550,0,757,365,468,0.8431
609,124,1899,176,277,201,145,0.8277
610,1242,29344,87,707,290,444,0.9528
611,1242,44198,637,806,165,282,0.9484
612,1242,1899,158,258,130,200,0.8596
613,1242,16550,541,86,295,477,0.8363
614,1243,35205,591,125,263,392,0.8939
615,1243,27732,123,763,315,283,0.8811
616,1243,30307,72,135,370,430,0.8681
617,1243,3482,606,788,275,213,0.8286
618,1244,35205,125,731,271,403,0.9027
619,1244,27732,563,257,303,272,0.8801
620,1244,30307,556,682,381,441,0.8789
621,1244,3482,124,306,270,203,0.8257
622,1245,35205,565,123,259,378,0.8868
623,1245,27732,88,723,321,285,0.8766
624,1245,30307,56,118,362,419,0.8665
625,1245,3482,582,747,275,222,0.8337
626,1246,3482,535,779,270,226,0.8516
627,1246,34596,60,85,398,462,0.8413
628,1246,27776,143,774,181,207,0.8009
629,1246,16261,573,183,241,235,0.7735
630,1248,27776,635,289,180,200,0.8812
631,1248,34596,515,657,420,491,0.8691
632,1248,3482,174,269,259,225,0.8394
633,1248,16261,137,834,249,243,0.8004
634,125,21025,138,868,180,176,0.9532
635,125,21770,114,202,194,187,0.9045
636,125,16550,625,32,350,443,0.8603
637,125,1899,623,886,206,142,0.8525
638,1250,5093,106,809,285,290,0.8019
639,1250,2482,606,87,218,470,0.7983
640,1250,4377,591,702,233,467,0.7573
641,1250,12777,111,66,287,523,0.7332
642,1251,4377,134,109,221,437,0.8907
643,1251,12777,541,648,300,527,0.7828
644,1251,2482,90,678,226,481,0.7791
645,1251,5093,549,188,271,270,0.7789
646,1252,20876,67,789,332,258,0.9259
647,1252,29666,622,183,230,218,0.8755
648,1252,30307,76,79,398,411,0.8725
649,1252,3482,638,750,222,268,0.8683
650,1254,20876,32,749,338,263,0.9382
651,1254,29666,593,178,222,217,0.9122
652,1254,30307,66,64,380,405,0.8936
653,1254,3482,618,721,216,271,0.8563
654,1256,19606,654,270,159,151,0.9243
655,1256,1899,643,829,168,202,0.9038
656,1256,16550,88,662,306,492,0.856
657,1256,31704,130,124,254,425,0.854
658,126,21025,104,833,185,179,0.9523
659,126,21770,101,194,189,183,0.9364
660,126,1899,594,856,210,146,0.8557
661,126,16550,593,25,343,436,0.8532
662,1261,16231,647,229,194,182,0.8964
663,1261,27652,95,851,223,210,0.8688
664,1261,22346,140,168,206,200,0.8504
665,1261,3482,585,842,286,173,0.8339
666,1262,16231,619,220,191,183,0.9347
667,1262,22346,125,161,204,198,0.8553
668,1262,3482,556,804,295,180,0.8487
