annotation_id,image_id,category_id,bbox_x,bbox_y,bbox_w,bbox_h,score
435,1140,20237,623,173,227,221,0.750324
436,1141,12080,62,114,232,436,0.824835
437,1141,25437,555,192,249,257,0.807258
438,1141,23222,565,568,304,510,0.799456
439,1141,2482,69,648,299,457,0.726401
440,1141,22361,952,1,24,139,0.00931914
441,1141,31862,952,1,24,146,0.00880544
442,1141,3831,693,1191,283,89,0.00605956
443,1141,12080,880,0,96,110,0.00141054
444,1142,23222,60,132,305,503,0.840014
445,1142,25437,120,819,258,260,0.815939
446,1142,12080,646,703,242,454,0.808178
447,1142,2482,584,105,289,464,0.740909
448,1143,23222,65,166,300,501,0.845871
449,1143,25437,123,830,261,273,0.8284
450,1143,12080,654,707,251,467,0.796489
451,1143,2482,571,143,299,447,0.757341
452,1144,31884,57,171,435,491,0.881513
453,1144,16261,573,192,246,237,0.815993
454,1144,25468,47,856,382,226,0.804535
455,1144,3482,603,842,279,191,0.798952
456,1148,3350,382,158,187,192,0.80385
457,1148,16231,146,730,196,197,0.711551
458,1148,41767,547,629,280,309,0.444466
459,1148,31884,678,1072,298,208,0.0167411
460,1148,20237,381,158,187,191,0.00992322
461,1148,3831,707,1052,269,227,0.00206418
462,1149,3350,426,219,187,185,0.83525
463,1149,41767,587,717,273,313,0.506774
464,1149,16231,188,819,195,193,0.430653
465,1149,20237,426,219,185,186,0.0105257
466,1149,27732,797,0,179,94,0.00141532
467,1149,3350,229,221,188,141,0.00137109
468,115,25366,494,642,432,471,0.882897
469,115,36636,100,879,270,183,0.861709
470,115,27732,559,255,305,267,0.85928
471,115,3482,123,304,273,205,0.775165
472,1150,34596,80,53,408,471,0.846031
473,1150,3482,562,812,269,223,0.788513
474,1150,27776,175,810,180,202,0.787698
475,1150,29666,628,162,226,220,0.743347
476,1153,22346,144,208,208,200,0.815736
477,1153,16231,646,172,193,192,0.813213
478,1153,3482,600,865,261,234,0.793687
479,1153,19860,126,864,220,173,0.717035
480,1154,16231,617,170,187,185,0.814685
481,1154,22346,127,199,204,199,0.794682
482,1154,3482,571,834,264,236,0.777109
483,1154,19860,91,827,227,179,0.714613
484,1155,22346,641,859,214,212,0.810809
485,1155,16231,144,898,197,196,0.783027
486,1155,3482,150,215,249,226,0.778014
487,1155,19860,638,277,222,173,0.634498
488,1156,16261,569,305,246,241,0.793806
489,1156,3350,391,856,193,193,0.790799
490,1156,13899,183,282,206,234,0.612345
491,1156,20237,392,856,191,194,0.00632883
492,1157,3350,354,180,187,191,0.848072
493,1157,16261,108,674,252,249,0.819948
494,1157,13899,554,717,212,242,0.720415
495,1157,31884,666,1082,310,198,0.06047
496,1157,20237,353,179,187,192,0.00461812
497,1158,3350,395,241,187,186,0.838057
498,1158,16261,152,766,249,242,0.791055
499,1158,13899,592,807,211,239,0.765449
500,1158,20237,395,240,186,186,0.00525962
501,1159,3350,402,807,190,194,0.809687
502,1159,18356,149,297,247,361,0.786923
503,1159,16231,644,293,192,197,0.747926
504,1159,20237,401,807,190,193,0.0103446
505,1159,18356,0,0,277,685,0.00459696
506,1159,18356,0,336,230,404,0.00285291
507,1161,3350,387,279,187,185,0.855626
508,1161,18356,580,613,247,378,0.810454
509,1161,16231,132,815,191,191,0.630204
510,1161,20237,387,278,185,185,0.0128909
511,1163,16550,41,601,305,479,0.805754
512,1163,3543,118,185,208,205,0.794286
513,1163,10220,656,196,226,218,0.710587
514,1163,29450,492,803,414,244,0.657459
515,1164,16550,9,553,305,487,0.814514
516,1164,10220,626,189,222,219,0.753871
517,1164,3543,103,177,203,205,0.751454
518,1164,29450,463,763,419,257,0.675551
519,1166,36636,131,828,184,265,0.891835
520,1166,25366,564,682,404,495,0.880961
521,1166,3482,126,267,271,194,0.811127
522,1166,25468,571,182,334,294,0.74887
523,1167,25366,44,84,400,487,0.888574
524,1167,36636,674,170,176,258,0.885743
525,1167,3482,603,843,279,191,0.80609
526,1167,25468,85,824,348,312,0.754162
527,1168,30307,40,10,355,436,0.826528
528,1168,3482,574,808,280,197,0.791741
529,1168,25468,47,785,354,308,0.779433
530,1168,29666,589,165,222,220,0.748075
531,1168,27732,40,0,267,205,0.013943
532,1170,30307,52,18,369,451,0.826519
533,1170,3482,602,843,278,191,0.80634
534,1170,25468,84,825,348,311,0.756713
535,1170,29666,618,169,227,221,0.732532
536,1170,27732,40,0,337,241,0.0187451
537,1171,16547,578,744,244,237,0.893325
538,1171,4542,639,150,203,201,0.855689
539,1171,10220,92,787,226,225,0.813512
540,1171,3543,122,179,204,203,0.701841
541,1171,22073,638,148,205,203,0.00470387
542,1171,16231,638,147,205,204,0.00369534
543,1173,3543,647,875,216,217,0.857735
544,1173,10220,644,261,219,214,0.801874
545,1173,16547,158,284,236,229,0.786554
546,1173,4542,104,905,215,213,0.774062
547,1174,30307,571,752,400,438,0.829416
548,1174,3482,131,286,281,178,0.803442
549,1174,27652,670,253,223,203,0.786165
550,1174,29666,124,863,232,230,0.646967
551,1174,27732,580,696,252,248,0.00111491
552,1176,30307,42,70,393,427,0.821832
553,1176,3482,586,844,287,170,0.787279
554,1176,27652,94,852,223,208,0.748071
555,1176,29666,631,178,225,220,0.671675
556,1176,27732,32,1,326,281,0.0238892
557,1178,31884,105,45,405,504,0.859011
558,1178,3482,535,779,271,227,0.790613
559,1178,27776,144,775,181,207,0.782174
560,1178,20237,575,188,222,218,0.753057
561,1178,18356,948,1031,28,249,0.00194706
562,118,3350,455,845,194,195,0.786384
563,118,16687,421,72,439,530,0.580105
564,118,13899,60,307,234,222,0.259321
565,118,20237,456,846,192,193,0.00733602
566,118,18356,876,248,100,407,0.00343152
567,118,18356,946,209,30,436,0.00283765
568,118,36636,64,310,230,216,0.00205425
569,1180,19231,493,228,330,264,0.887662
570,1180,21324,187,305,169,227,0.827308
571,1180,3350,393,914,194,195,0.783396
572,1180,20237,393,914,194,196,0.01844
573,1184,1899,187,270,205,142,0.765137
574,1184,21025,684,273,179,176,0.755935
575,1184,24849,672,822,191,310,0.737866
576,1184,16547,142,877,247,244,0.666955
577,1185,16547,600,147,241,232,0.914269
578,1185,1899,609,898,209,141,0.816897
579,1185,24849,135,139,187,299,0.730154
580,1185,21025,125,865,180,179,0.718516
581,1186,19551,506,552,329,501,0.903356
582,1186,4377,135,108,218,440,0.882444
583,1186,2482,84,677,235,487,0.748792
584,1186,5093,550,188,272,274,0.715014
585,1186,31862,951,1,25,146,0.0117523
586,1186,3831,717,1168,259,112,0.00904317
587,1186,12080,567,13,287,467,0.00755676
588,1186,16687,0,1215,261,65,0.00347046
589,1186,12080,901,0,75,111,0.00248683
590,1186,22361,952,1,24,138,0.00183571
591,1187,19551,104,157,331,492,0.891072
592,1187,2482,610,47,230,489,0.80843
593,1187,4377,586,694,224,465,0.734056
594,1187,5093,104,797,279,281,0.707525
595,1187,12080,99,762,169,319,0.0016766
596,1187,12080,135,786,252,310,0.00106567
597,1189,22626,93,133,320,488,0.835097
598,1189,12080,600,710,237,453,0.788627
599,1189,2482,586,63,252,487,0.754901
600,1189,3742,117,783,326,326,0.676012
601,1189,12080,117,771,288,339,0.00330405
602,1189,12080,948,740,28,369,0.00118703
603,119,3350,292,191,188,191,0.797153
604,119,13899,650,707,232,225,0.676453
605,119,16687,72,580,459,573,0.224107
606,119,31884,694,1100,282,180,0.0834773
607,119,22073,12,0,218,52,0.0110365
608,119,20237,292,191,186,190,0.00801499
609,1190,22626,95,154,318,499,0.82989
610,1190,12080,608,715,246,472,0.792761
611,1190,2482,583,101,236,473,0.791312
612,1190,3742,118,792,333,337,0.682162
613,1190,12080,184,783,267,353,0.00460892
614,1191,22626,522,583,319,495,0.820858
615,1191,12080,107,109,232,433,0.810968
616,1191,2482,90,664,250,482,0.730752
617,1191,3742,491,161,317,309,0.664622
618,1191,31862,951,1,25,141,0.0168076
619,1191,12080,483,0,442,482,0.0135674
620,1191,16687,0,1215,277,65,0.00421327
621,1191,3831,702,1147,274,133,0.00400387
622,1191,12080,878,0,98,122,0.00315883
623,1191,12080,506,159,304,315,0.00275772
624,1191,22361,952,1,24,135,0.00193816
625,1192,1899,643,851,207,177,0.838201
626,1192,16550,81,692,296,499,0.763827
627,1192,24849,645,202,180,282,0.752152
628,1192,33008,86,252,368,216,0.638011
629,1194,1899,151,253,197,165,0.850077
630,1194,16550,608,60,291,488,0.811942
631,1194,24849,163,815,186,300,0.762331
632,1194,33008,547,834,375,204,0.631138
633,1196,35205,139,705,242,415,0.9063
634,1196,28762,616,885,225,217,0.863966
635,1196,3482,170,272,265,224,0.821658
636,1196,27776,636,292,177,198,0.771466
637,1197,35205,613,138,231,408,0.889558
638,1197,28762,160,175,217,208,0.852482
639,1197,3482,565,810,269,223,0.792509
640,1197,27776,179,812,177,200,0.785856
641,1197,18356,950,1077,26,203,0.0018674
642,1198,28762,130,212,213,208,0.843786
643,1198,3482,564,813,269,223,0.792668
644,1198,27776,177,812,178,201,0.78418
645,1198,20237,603,194,227,218,0.769888
646,1199,28762,648,849,224,217,0.85316
647,1199,3482,171,269,265,224,0.824927
648,1199,20237,151,848,234,230,0.779658
649,1199,27776,637,290,177,199,0.77366
650,120,3350,334,253,186,185,0.830003
651,120,13899,686,797,236,220,0.689619
652,120,16687,114,678,455,577,0.461921
653,120,20237,333,254,186,185,0.00524946
654,120,3350,161,268,165,178,0.00114145
655,1201,16547,584,210,236,227,0.901826
656,1201,12246,583,812,211,160,0.898941
657,1201,3543,143,187,204,202,0.792863
658,1201,21025,101,820,184,183,0.784169
659,1204,22073,685,263,185,187,0.887484
