annotation_id,image_id,category_id,bbox_x,bbox_y,bbox_w,bbox_h,score
381,1150,29666,628,159,225,224,0.8007
382,1150,3482,560,811,268,222,0.7619
383,1150,27776,174,808,177,205,0.6716
384,1153,16231,646,174,191,186,0.9522
385,1153,22346,142,206,207,206,0.8838
386,1153,3482,598,863,261,235,0.8407
387,1153,19860,127,861,222,175,0.7076
388,1154,16231,616,170,188,183,0.9391
389,1154,22346,124,198,204,201,0.9066
390,1154,3482,570,835,263,236,0.7989
391,1154,19860,91,819,227,186,0.6379
392,1155,22346,639,856,216,213,0.8713
393,1155,16231,143,895,197,197,0.83
394,1155,3482,151,215,245,226,0.8163
395,1155,19860,638,273,223,175,0.5978
396,1156,16261,571,302,243,246,0.9106
397,1156,13899,180,283,203,230,0.842
398,1156,3350,390,855,193,195,0.7394
399,1157,3350,353,180,187,193,0.8372
400,1157,16261,108,670,251,254,0.8292
401,1157,13899,554,712,210,248,0.8136
402,1158,16261,150,761,249,247,0.8678
403,1158,13899,591,800,211,240,0.8216
404,1158,3350,394,239,188,188,0.602
405,1159,18356,149,289,247,373,0.8896
406,1159,16231,644,287,191,205,0.7254
407,1159,3350,401,805,190,197,0.6739
408,1161,3350,386,277,186,188,0.8391
409,1161,18356,583,614,240,375,0.7854
410,1161,16231,128,811,193,194,0.7038
411,1163,16550,40,596,313,484,0.802
412,1163,3543,116,180,211,210,0.7313
413,1163,29450,492,796,413,256,0.6856
414,1164,16550,3,554,320,488,0.8199
415,1164,3543,101,175,206,210,0.6262
416,1164,10220,625,189,223,221,0.5937
417,1164,29450,459,758,421,262,0.4973
418,1166,25366,557,670,402,504,0.9278
419,1166,3482,125,268,271,197,0.8824
420,1166,36636,128,826,185,269,0.8823
421,1166,25468,565,180,338,303,0.7094
422,1167,25366,42,91,396,480,0.9465
423,1167,36636,672,166,177,264,0.9091
424,1167,25468,82,823,347,315,0.8364
425,1167,3482,600,841,278,195,0.7893
426,1168,30307,39,14,352,432,0.846
427,1168,29666,589,164,219,224,0.839
428,1168,3482,574,810,277,195,0.7677
429,1168,25468,47,783,354,314,0.7415
430,1170,30307,51,22,364,444,0.8712
431,1170,25468,82,821,346,316,0.8524
432,1170,29666,617,166,225,226,0.8367
433,1170,3482,601,841,277,194,0.8067
434,1171,4542,636,147,205,206,0.985
435,1171,16547,577,740,243,243,0.9226
436,1171,3543,120,177,206,207,0.8061
437,1171,10220,89,783,228,230,0.4045
438,1173,4542,100,901,219,219,0.9206
439,1173,3543,643,872,220,218,0.8778
440,1173,10220,642,259,221,221,0.863
441,1173,16547,157,280,233,237,0.5877
442,1174,27652,669,249,224,212,0.9027
443,1174,3482,132,286,278,180,0.8957
444,1174,29666,123,860,233,234,0.7797
445,1174,30307,571,749,398,444,0.7614
446,1176,29666,630,175,225,224,0.9007
447,1176,27652,94,848,222,211,0.8924
448,1176,3482,585,840,286,176,0.842
449,1176,30307,39,76,391,423,0.7956
450,1178,31884,100,49,408,503,0.8704
451,1178,20237,576,186,220,220,0.8652
452,1178,3482,536,775,265,237,0.756
453,1178,27776,142,774,181,211,0.7166
454,118,16687,408,80,454,525,0.7432
455,118,13899,62,302,231,228,0.5812
456,118,3350,455,843,191,197,0.4523
457,1180,21324,188,307,165,223,0.9286
458,1180,19231,491,224,331,274,0.918
459,1180,3350,394,913,192,199,0.5181
460,1184,16547,141,874,245,248,0.7263
461,1184,24849,672,824,193,307,0.7241
462,1184,1899,186,272,202,141,0.6685
463,1184,21025,685,272,176,177,0.6572
464,1185,16547,598,147,242,233,0.9414
465,1185,1899,609,898,208,142,0.7954
466,1185,24849,136,138,186,301,0.7372
467,1185,21025,124,861,180,185,0.5368
468,1186,4377,134,98,218,451,0.9095
469,1186,19551,505,557,326,494,0.9049
470,1186,5093,548,185,272,279,0.8223
471,1186,2482,88,673,233,489,0.7871
472,1187,19551,109,148,326,503,0.8985
473,1187,5093,104,794,276,285,0.8659
474,1187,2482,616,48,226,488,0.8202
475,1187,4377,587,691,223,464,0.7867
476,1189,22626,102,130,303,492,0.8805
477,1189,3742,117,779,325,333,0.838
478,1189,2482,596,65,240,483,0.8227
479,1189,12080,600,704,240,459,0.6717
480,119,13899,650,700,225,238,0.8638
481,119,3350,291,190,189,192,0.8229
482,119,16687,71,573,465,575,0.3594
483,1190,22626,102,152,306,503,0.8899
484,1190,2482,590,96,234,479,0.8382
485,1190,3742,118,790,332,341,0.7955
486,1190,12080,610,715,240,465,0.5245
487,1191,12080,107,105,231,439,0.8617
488,1191,2482,88,658,252,487,0.8269
489,1191,3742,489,159,318,313,0.7534
490,1191,22626,531,577,304,498,0.6159
491,1192,24849,645,203,178,284,0.9051
492,1192,1899,642,851,204,178,0.857
493,1192,33008,85,250,366,226,0.749
494,1192,16550,80,685,295,510,0.7442
495,1194,1899,149,251,200,169,0.879
496,1194,16550,608,57,293,491,0.8239
497,1194,24849,164,810,184,306,0.7812
498,1194,33008,544,827,375,215,0.7204
499,1196,35205,138,701,239,421,0.8783
500,1196,3482,170,273,266,224,0.8246
501,1196,27776,637,291,178,201,0.7766
502,1196,28762,613,882,225,225,0.7321
503,1197,35205,617,135,222,414,0.9024
504,1197,28762,161,173,215,212,0.8247
505,1197,3482,563,810,268,223,0.7508
506,1197,27776,176,809,178,206,0.6398
507,1198,28762,127,213,216,206,0.8432
508,1198,20237,602,192,229,222,0.7555
509,1198,3482,564,815,267,221,0.7106
510,1198,27776,174,810,179,205,0.6214
511,1199,28762,648,848,224,219,0.9152
512,1199,20237,150,847,235,232,0.8423
513,1199,3482,171,269,264,228,0.8327
514,1199,27776,637,290,178,199,0.7508
515,120,13899,689,790,224,229,0.9526
516,120,3350,332,252,188,188,0.851
517,120,16687,106,671,474,588,0.5727
518,1201,12246,582,813,209,160,0.9488
519,1201,16547,584,209,233,231,0.902
520,1201,3543,142,184,205,205,0.6601
521,1201,21025,101,817,182,188,0.6512
522,1204,22073,683,256,189,201,0.8703
523,1204,3350,392,857,192,200,0.7401
524,1204,32309,65,202,345,290,0.7011
525,1206,22073,90,852,190,190,0.9599
526,1206,3350,392,221,189,189,0.9028
527,1206,32309,563,812,353,278,0.7454
528,1207,3482,171,271,264,227,0.8167
529,1207,16231,152,824,192,197,0.7961
530,1207,27776,637,291,178,200,0.7744
531,1207,22346,683,808,214,215,0.5458
532,1209,16231,643,248,189,186,0.8914
533,1209,3482,567,811,264,221,0.7185
534,1209,27776,176,811,177,203,0.5707
535,1209,22346,101,254,206,205,0.5201
536,1210,35205,661,170,218,413,0.902
537,1210,34596,67,134,473,396,0.8995
538,1210,3482,649,740,213,285,0.8825
539,1210,20876,114,765,331,237,0.858
540,1212,34596,450,703,488,413,0.9351
541,1212,35205,98,666,233,422,0.8931
542,1212,20876,539,288,331,247,0.8757
543,1212,3482,139,288,217,267,0.7799
544,1213,2482,661,52,207,498,0.8431
545,1213,22626,108,0,308,494,0.828
546,1213,5885,592,678,236,494,0.8218
547,1213,25437,125,832,258,263,0.6421
548,1214,2482,651,88,204,487,0.9147
549,1214,22626,112,22,308,518,0.8842
550,1214,25437,126,847,264,269,0.8101
551,1214,5885,600,676,244,507,0.7815
552,1216,10220,128,842,231,233,0.9319
553,1216,16550,611,173,288,474,0.851
554,1216,27925,158,170,260,468,0.7939
555,1216,3543,655,859,219,221,0.7555
556,1219,29344,573,663,292,452,0.8864
557,1219,16550,64,580,339,472,0.7221
558,1219,10220,647,204,223,221,0.6393
559,1219,3543,102,235,206,211,0.5285
560,122,25366,52,93,368,472,0.9
561,122,29666,589,164,219,224,0.8384
562,122,25468,47,782,353,315,0.7528
563,122,3482,574,811,276,196,0.7395
564,1220,29344,599,701,286,446,0.822
565,1220,3543,119,246,210,210,0.7875
566,1220,16550,89,626,341,467,0.787
567,1220,10220,677,212,228,222,0.3453
568,1222,25366,88,105,329,494,0.9407
569,1222,36636,615,198,183,249,0.8727
570,1222,27652,58,805,230,222,0.8595
571,1222,3482,558,809,289,179,0.836
572,1224,25366,108,119,331,504,0.955
573,1224,36636,643,204,189,256,0.8838
574,1224,27652,96,849,220,212,0.8608
575,1224,3482,586,838,286,176,0.8266
576,1226,35205,580,87,290,392,0.8314
577,1226,3482,598,863,260,236,0.8261
578,1226,31884,119,2,323,548,0.7603
579,1226,19860,127,860,222,176,0.7162
580,1227,31884,537,686,347,566,0.9156
581,1227,35205,107,766,303,406,0.9138
582,1227,3482,150,215,246,226,0.8087
583,1227,19860,639,273,222,175,0.5875
584,1232,31884,537,645,414,544,0.8717
585,1232,20876,588,249,329,259,0.8311
586,1232,29666,129,851,235,240,0.807
587,1232,3482,143,284,217,267,0.7564
588,1235,16547,619,138,241,240,0.9743
589,1235,1899,149,250,200,169,0.9106
590,1235,33008,544,829,374,213,0.7912
591,1235,21770,159,801,193,193,0.597
592,1237,16547,611,182,242,237,0.9449
593,1237,31704,170,680,254,455,0.8684
594,1237,1899,105,265,203,130,0.6772
595,1237,44198,634,797,160,285,0.6273
596,1238,44198,206,230,161,275,0.8773
597,1238,16547,128,837,248,249,0.7836
598,1238,31704,566,170,256,434,0.7464
599,1238,1899,682,874,214,141,0.5477
600,1239,16547,583,176,234,235,0.8835
601,1239,31704,140,638,251,462,0.8233
602,1239,44198,605,766,166,290,0.7353
603,1239,1899,86,254,203,135,0.7163
604,124,21025,673,269,177,178,0.73
605,124,16550,2,754,367,477,0.7186
606,124,1899,173,278,204,143,0.6474
607,124,21770,683,877,202,202,0.6175
608,1242,44198,635,803,165,291,0.9358
609,1242,29344,90,701,288,458,0.8656
610,1242,1899,157,254,130,205,0.8318
611,1242,16550,543,84,294,479,0.83
612,1243,30307,66,134,378,434,0.8704
613,1243,27732,122,761,317,290,0.8575
614,1243,3482,605,784,278,220,0.8269
615,1243,35205,600,117,254,406,0.7548
616,1244,35205,119,726,281,412,0.9165
617,1244,27732,561,255,308,280,0.8563
618,1244,3482,120,304,273,206,0.8141
619,1244,30307,557,683,388,443,0.7969
620,1245,30307,53,120,363,421,0.9087
621,1245,27732,85,719,326,293,0.895
622,1245,35205,567,115,253,389,0.851
623,1245,3482,578,754,278,216,0.851
624,1246,34596,55,78,398,469,0.8547
625,1246,16261,574,181,237,238,0.8524
626,1246,3482,536,776,268,233,0.7467
627,1246,27776,142,773,182,212,0.7121
628,1248,34596,516,650,425,501,0.9315
629,1248,3482,172,269,265,227,0.8395
630,1248,16261,135,827,252,256,0.7803
631,1248,27776,638,290,178,201,0.7312
632,125,21770,116,199,190,192,0.8317
633,125,16550,622,21,353,461,0.794
634,125,1899,622,887,206,142,0.7697
635,125,21025,136,863,181,187,0.6688
636,1250,2482,612,79,218,483,0.7944
637,1250,5093,105,810,281,287,0.7631
638,1250,12777,104,42,296,555,0.7603
639,1250,4377,596,698,226,472,0.7139
640,1251,4377,132,99,222,451,0.9139
641,1251,5093,548,186,272,279,0.8776
642,1251,2482,89,671,231,493,0.8065
643,1251,12777,544,636,296,545,0.6522
644,1252,20876,68,794,328,252,0.918
645,1252,30307,72,78,402,414,0.8709
646,1252,29666,622,180,225,224,0.833
647,1252,3482,646,749,211,281,0.8216
648,1254,20876,36,754,329,257,0.9029
649,1254,3482,620,717,211,278,0.8914
650,1254,30307,63,69,383,401,0.8435
651,1254,29666,594,177,222,223,0.7942
652,1256,1899,642,825,173,207,0.9444
653,1256,31704,134,122,243,435,0.8968
654,1256,16550,86,654,307,502,0.706
655,1256,19606,656,271,157,152,0.5326
656,126,21770,101,192,185,189,0.9352
657,126,16550,593,20,344,444,0.8962
658,126,21025,103,829,183,189,0.7915
659,126,1899,593,854,212,149,0.7838
660,1261,16231,647,228,194,186,0.8949
661,1261,27652,95,850,223,211,0.878
662,1261,3482,585,840,286,175,0.8542
663,1261,22346,138,163,208,208,0.836
664,1262,16231,620,219,187,187,0.9121
665,1262,27652,58,805,230,221,0.8831
666,1262,3482,556,809,290,179,0.8411
667,1262,22346,123,159,203,202,0.7139
668,1263,27652,669,249,224,210,0.9273
669,1263,3482,132,285,277,180,0.9019
