annotation_id,image_id,category_id,bbox_x,bbox_y,bbox_w,bbox_h,score
88,1025,16261,111,833,248,242,0.8038
89,1026,20876,116,767,332,233,0.907
90,1026,28762,134,204,212,202,0.8786
91,1026,3482,651,750,210,268,0.8476
92,1026,16261,629,189,242,234,0.7558
93,1027,13899,188,281,199,239,0.8763
94,1027,3350,351,879,193,194,0.8556
95,1027,16231,599,262,189,186,0.8136
96,1028,13899,552,707,207,251,0.9301
97,1028,16231,133,779,194,191,0.8545
98,1028,3350,389,155,188,189,0.8405
99,1029,13899,591,797,203,247,0.8909
100,1029,16231,177,865,192,194,0.8711
101,1029,3350,432,213,188,185,0.8523
102,1030,35205,570,119,249,381,0.9014
103,1030,27732,86,722,324,285,0.8739
104,1030,3482,577,756,276,210,0.8292
105,1030,34596,43,143,447,417,0.8269
106,1034,3482,149,218,250,221,0.8381
107,1034,36636,94,905,274,167,0.8091
108,1034,28762,649,880,223,215,0.8048
109,1034,19860,638,277,222,169,0.6065
110,1039,28762,127,210,212,205,0.855
111,1039,3482,600,844,279,189,0.8245
112,1039,25468,46,851,377,224,0.8095
113,1039,16261,572,192,244,233,0.7438
114,104,21324,616,760,175,230,0.942
115,104,3350,324,201,184,189,0.8412
116,104,18356,106,605,250,373,0.828
117,1041,28762,651,852,223,215,0.83
118,1041,3482,126,271,273,191,0.8266
119,1041,25468,571,229,374,222,0.8103
120,1041,16261,165,832,253,244,0.8026
121,1043,35205,511,603,246,420,0.8541
122,1043,3350,313,168,184,188,0.8532
123,1043,18356,50,626,272,355,0.7899
124,1044,3350,352,227,185,183,0.8354
125,1044,35205,554,703,239,408,0.8342
126,1044,18356,93,721,269,354,0.8118
127,1045,20876,41,753,330,251,0.9139
128,1045,3482,622,719,212,272,0.842
129,1045,28762,133,212,211,201,0.804
130,1045,29666,592,176,223,217,0.7414
131,1046,20876,74,797,326,244,0.9045
132,1046,28762,150,222,214,205,0.8561
133,1046,3482,650,751,209,269,0.845
134,1046,29666,622,180,223,218,0.7981
135,1047,20876,589,258,326,241,0.8949
136,1047,3482,142,289,212,257,0.8484
137,1047,29666,132,861,232,229,0.7907
138,1047,28762,627,843,218,211,0.7694
139,1050,22626,90,175,342,471,0.8888
140,1050,22361,607,780,256,408,0.8059
141,1050,2482,645,81,205,489,0.8053
142,1050,5093,135,845,276,275,0.7726
143,1051,23222,486,659,381,471,0.8769
144,1051,4377,138,108,214,435,0.8741
145,1051,2482,91,676,227,480,0.7956
146,1051,5093,552,189,271,271,0.7613
147,1053,23222,77,77,374,468,0.8789
148,1053,4377,587,699,220,452,0.8443
149,1053,2482,617,47,224,488,0.824
150,1053,5093,106,798,277,278,0.7518
151,1055,27732,80,728,328,272,0.8678
152,1055,31884,57,27,424,496,0.8651
153,1055,3482,568,764,279,207,0.8321
154,1055,29666,646,183,224,216,0.7916
155,1056,31884,66,47,438,492,0.8762
156,1056,27732,115,770,326,270,0.861
157,1056,3482,598,797,277,205,0.8367
158,1056,29666,676,186,226,218,0.7756
159,1057,25437,108,825,256,257,0.8737
160,1057,12777,74,74,334,503,0.8208
161,1057,2482,606,63,248,475,0.8124
162,1057,4377,639,707,225,454,0.7995
163,1058,25437,109,838,262,267,0.8579
164,1058,4377,652,704,220,472,0.8465
165,1058,12777,79,105,334,509,0.8321
166,1058,2482,594,104,258,459,0.8089
167,1060,25437,554,203,249,252,0.8886
168,1060,22626,527,642,361,477,0.8802
169,1060,13394,118,47,231,482,0.8774
170,1060,2482,113,680,218,487,0.7799
171,1064,34596,56,128,453,419,0.8441
172,1064,3482,601,843,278,189,0.8274
173,1064,20237,616,194,228,220,0.8264
174,1064,25468,46,851,378,223,0.8086
175,1065,34596,484,685,461,437,0.8587
176,1065,20237,139,849,231,226,0.8291
177,1065,3482,125,271,270,190,0.8268
178,1065,25468,570,226,371,224,0.8127
179,1067,31884,552,670,404,533,0.8651
180,1067,3482,130,286,280,176,0.8291
181,1067,16261,119,843,250,244,0.8118
182,1067,27652,671,256,221,196,0.7583
183,1069,21770,116,201,192,185,0.9128
184,1069,16547,641,164,239,229,0.9089
185,1069,1899,622,887,208,140,0.8289
186,1069,21025,135,867,180,176,0.8155
187,1070,16547,100,863,242,240,0.9083
188,1070,21770,687,880,198,195,0.8754
189,1070,21025,672,273,177,170,0.8726
190,1070,1899,176,279,203,142,0.8373
191,1073,27776,141,771,183,205,0.8745
192,1073,36636,634,173,182,245,0.8636
193,1073,3482,533,774,270,228,0.8418
194,1073,22346,115,199,204,194,0.8306
195,1075,16550,95,589,333,463,0.8551
196,1075,29870,600,768,210,225,0.8517
197,1075,3543,102,161,205,200,0.8273
198,1075,4542,611,138,205,204,0.7418
199,1076,3543,667,897,217,214,0.8575
200,1076,16550,535,192,327,437,0.8422
201,1076,29870,166,276,206,213,0.821
202,1076,4542,130,914,216,211,0.7624
203,1077,29870,627,804,208,219,0.8775
204,1077,16550,126,645,339,457,0.8635
205,1077,3543,117,165,210,204,0.8404
206,1077,4542,639,141,207,202,0.7382
207,1079,20876,71,796,326,246,0.9016
208,1079,3482,645,752,213,267,0.8474
209,1079,22346,119,217,207,198,0.8468
210,1079,29666,623,183,223,217,0.7991
211,108,25437,141,840,257,255,0.8147
212,108,22361,584,743,254,410,0.8092
213,108,2482,602,77,246,481,0.8076
214,108,12777,105,42,293,528,0.7965
215,1080,20876,37,753,329,253,0.9088
216,1080,22346,102,210,203,194,0.8542
217,1080,3482,619,720,212,269,0.8454
218,1080,29666,594,178,220,217,0.7679
219,1081,44198,91,182,260,231,0.9754
220,1081,16550,481,197,459,331,0.8559
221,1081,1899,609,897,207,138,0.8301
222,1081,21025,124,865,180,177,0.8286
223,1085,20876,85,723,334,242,0.911
224,1085,16231,624,218,190,186,0.8973
225,1085,25366,37,128,438,411,0.8911
226,1085,3482,624,718,212,272,0.8454
227,1087,3543,133,175,205,201,0.8493
228,1087,16550,85,587,297,486,0.8352
229,1087,31704,573,675,250,454,0.8279
230,1087,10220,622,203,220,218,0.7436
231,1089,31704,153,146,248,425,0.8601
232,1089,16550,578,180,298,460,0.8565
233,1089,3543,633,882,219,218,0.8527
234,1089,10220,106,833,230,230,0.7434
235,109,25366,579,717,386,503,0.9133
236,109,35205,106,770,305,391,0.8855
237,109,3482,149,218,250,221,0.8362
238,109,19860,638,277,221,168,0.6102
239,1092,44198,134,241,243,232,0.965
240,1092,16547,85,911,242,242,0.9151
241,1092,33008,565,210,322,292,0.8526
242,1092,1899,652,847,212,163,0.8395
243,1093,34596,497,686,465,445,0.8522
244,1093,3482,149,219,250,221,0.836
245,1093,16261,99,849,252,243,0.7902
246,1093,19860,638,277,222,169,0.6088
247,1095,3482,599,866,260,227,0.8404
248,1095,34596,42,119,452,420,0.8372
249,1095,16261,638,176,245,232,0.76
250,1095,19860,127,862,223,173,0.7094
251,1096,27992,546,774,313,245,0.9576
252,1096,16550,479,114,442,328,0.8549
253,1096,3543,91,196,204,201,0.8422
254,1096,6562,164,669,223,368,0.8017
255,1097,27992,575,814,306,233,0.9627
256,1097,16550,504,121,456,332,0.8547
257,1097,3543,107,203,210,204,0.831
258,1097,6562,196,712,219,364,0.7897
259,1098,27992,124,253,295,232,0.9093
260,1098,16550,19,781,470,347,0.8561
261,1098,3543,677,859,214,212,0.8218
262,1098,6562,581,230,214,342,0.7907
263,110,25366,42,48,389,485,0.8992
264,110,35205,580,95,289,378,0.8659
265,110,3482,598,866,261,228,0.8413
266,110,19860,126,862,223,173,0.7079
267,1100,27776,141,771,183,205,0.8688
268,1100,31884,51,92,422,499,0.8679
269,1100,3482,532,775,271,228,0.8392
270,1100,36636,636,176,180,244,0.8253
271,1101,31884,65,119,436,498,0.8597
272,1101,27776,174,810,178,202,0.8493
273,1101,36636,664,179,185,249,0.8421
274,1101,3482,562,813,267,220,0.8328
275,1105,35205,600,122,257,394,0.8935
276,1105,27732,122,767,317,275,0.8582
277,1105,22346,110,211,208,198,0.8475
278,1105,3482,606,788,274,208,0.8322
279,1109,28762,141,223,212,204,0.8817
280,1109,3482,589,843,283,167,0.8145
281,1109,27652,92,851,225,208,0.7653
282,1109,16261,621,179,245,235,0.7601
283,1111,28762,114,187,208,200,0.9021
284,1111,3482,559,809,287,175,0.8313
285,1111,27652,58,810,227,211,0.7663
286,1111,29666,603,175,221,215,0.7578
287,1114,35205,104,686,208,418,0.9269
288,1114,30307,557,696,396,426,0.8819
289,1114,3482,130,286,280,176,0.8296
290,1114,27652,670,255,220,200,0.7547
291,1115,35205,646,142,206,400,0.924
292,1115,30307,37,124,382,408,0.8704
293,1115,3482,559,809,288,175,0.8312
294,1115,27652,61,808,227,213,0.769
295,1116,35205,677,151,204,411,0.9153
296,1116,30307,52,142,393,417,0.8673
297,1116,3482,589,844,283,167,0.8152
298,1116,27652,92,851,225,208,0.7637
299,1118,16547,100,880,243,243,0.9135
300,1118,29870,201,240,167,235,0.8685
301,1118,3543,675,857,218,217,0.8583
302,1118,6562,585,235,214,341,0.7826
303,1119,16547,642,144,237,229,0.9193
304,1119,3543,108,204,210,204,0.8437
305,1119,29870,630,823,174,241,0.8119
306,1119,6562,190,706,219,360,0.7962
307,112,16550,157,589,310,469,0.8561
308,112,3543,126,235,210,202,0.8542
309,112,33008,559,804,370,214,0.8161
310,112,10220,632,198,225,215,0.7557
311,1121,28762,619,858,223,215,0.8495
312,1121,3482,125,270,271,189,0.8228
313,1121,25468,572,186,330,285,0.7991
314,1121,29666,137,867,231,231,0.7896
315,1123,25366,491,665,451,439,0.909
316,1123,27732,562,259,305,268,0.8512
317,1123,3482,122,303,272,204,0.8411
318,1123,16261,153,801,248,244,0.8226
319,1125,25366,64,159,445,432,0.8985
320,1125,27732,121,767,318,275,0.8617
321,1125,3482,606,788,274,209,0.8376
322,1125,16261,590,223,242,234,0.7788
323,1126,31884,507,726,461,485,0.8875
324,1126,20876,544,289,330,241,0.8854
325,1126,3482,143,289,212,258,0.8423
326,1126,16261,110,833,249,243,0.8109
327,1129,20237,113,854,232,228,0.8595
328,1129,27732,563,258,304,267,0.8537
329,1129,3482,122,303,271,203,0.839
330,1129,22346,679,826,214,202,0.8217
331,113,16550,532,227,307,457,0.8434
332,113,3543,658,829,216,216,0.8428
333,113,33008,75,265,363,224,0.8367
334,113,10220,126,844,230,225,0.8293
335,1135,1899,150,253,197,164,0.8678
336,1135,16550,606,49,286,484,0.8423
337,1135,33008,547,831,376,206,0.7712
338,1135,18109,77,789,306,292,0.7146
339,1136,33008,83,254,368,207,0.8584
340,1136,16550,89,699,299,501,0.8513
341,1136,1899,643,852,207,177,0.8414
342,1136,18109,612,219,296,288,0.7072
343,1138,34596,26,81,380,483,0.8685
344,1138,20237,593,173,221,214,0.8519
345,1138,3482,561,811,286,174,0.8346
346,1138,27652,60,810,229,212,0.7699
347,114,16550,121,533,313,478,0.8645
348,114,3543,109,224,205,200,0.8512
349,114,33008,529,761,374,225,0.8201
350,114,10220,603,191,220,214,0.7901
351,1140,34596,43,113,383,479,0.8488
352,1140,3482,590,843,282,167,0.8184
353,1140,20237,621,174,226,219,0.8063
354,1140,27652,94,851,226,208,0.7631
355,1141,23222,570,567,304,506,0.8896
356,1141,25437,554,194,250,253,0.878
357,1141,12080,63,118,229,424,0.7809
358,1141,2482,70,649,297,454,0.7354
359,1142,23222,61,130,307,503,0.9021
360,1142,25437,118,819,258,254,0.8717
361,1142,2482,577,112,293,454,0.7637
362,1142,12080,648,706,239,444,0.7483
363,1143,23222,67,158,304,503,0.9109
364,1143,25437,120,828,263,270,0.8443
365,1143,12080,654,703,254,467,0.7746
366,1143,2482,561,143,309,445,0.7572
367,1144,31884,50,168,446,493,0.8702
368,1144,3482,600,842,279,190,0.8273
369,1144,25468,46,851,377,223,0.8099
370,1144,16261,571,192,245,235,0.7634
371,1148,16231,144,728,195,194,0.9158
372,1148,3350,383,159,188,190,0.8402
373,1148,41767,549,630,269,308,0.7988
374,1149,16231,190,818,192,194,0.9096
375,1149,3350,424,217,189,186,0.8362
376,1149,41767,592,723,267,308,0.7549
377,115,25366,493,644,422,465,0.8965
378,115,27732,559,254,304,268,0.8722
379,115,3482,121,304,272,202,0.8417
380,115,36636,99,881,269,178,0.8395
381,1150,27776,173,810,178,202,0.8566
382,1150,3482,561,813,266,219,0.8317
383,1150,34596,82,46,401,472,0.8121
384,1150,29666,629,162,223,217,0.7795
385,1153,16231,646,174,190,187,0.8976
386,1153,22346,143,208,209,198,0.849
387,1153,3482,599,866,260,227,0.8405
388,1153,19860,126,863,223,173,0.7126
389,1154,16231,615,171,187,184,0.8889
390,1154,22346,125,200,205,196,0.8342
391,1154,3482,572,836,263,230,0.8207
392,1154,19860,94,824,225,177,0.6805
393,1155,16231,143,899,197,193,0.8976
394,1155,3482,149,218,249,220,0.8407
395,1155,22346,640,857,214,208,0.8223
396,1155,19860,638,277,221,169,0.613
397,1156,16261,573,307,241,237,0.8483
398,1156,13899,182,279,205,236,0.8461
399,1156,3350,393,856,193,191,0.8235
400,1157,13899,553,714,211,247,0.8913
401,1157,16261,111,674,245,249,0.8444
402,1157,3350,354,179,188,192,0.8105
403,1158,13899,591,804,209,242,0.8869
404,1158,16261,155,763,246,241,0.8307
405,1158,3350,398,241,185,184,0.8306
406,1159,16231,645,294,188,193,0.8839
407,1159,18356,151,297,243,357,0.8597
408,1159,3350,401,808,190,192,0.8333
409,1161,16231,128,815,192,190,0.8605
410,1161,3350,387,279,187,183,0.8478
411,1161,18356,581,612,243,378,0.798
412,1163,16550,39,599,306,476,0.8698
413,1163,3543,119,183,211,203,0.822
414,1163,29450,493,802,411,243,0.7639
415,1163,10220,657,196,224,218,0.7414
416,1164,16550,9,552,308,485,0.8342
417,1164,3543,101,178,206,200,0.8217
418,1164,29450,462,762,419,251,0.7741
419,1164,10220,627,190,219,219,0.7465
420,1166,25366,566,682,396,496,0.9019
421,1166,36636,131,827,183,262,0.8295
422,1166,3482,125,270,271,190,0.8256
423,1166,25468,572,185,328,288,0.7932
424,1167,25366,44,88,398,489,0.8896
425,1167,36636,674,171,174,256,0.8444
426,1167,3482,601,844,279,188,0.8275
427,1167,25468,85,827,342,300,0.7993
428,1168,30307,42,14,352,425,0.8908
429,1168,3482,573,812,281,190,0.8322
430,1168,29666,588,167,222,218,0.8277
431,1168,25468,48,785,348,299,0.7845
432,1170,30307,49,24,370,448,0.8828
433,1170,3482,599,844,280,189,0.8265
434,1170,25468,84,827,343,298,0.7912
435,1170,29666,620,173,222,217,0.7879
436,1171,16547,578,744,242,236,0.9043
437,1171,4542,638,148,204,201,0.9005
438,1171,3543,122,180,203,199,0.8391
439,1171,10220,90,788,228,221,0.8222
440,1173,16547,162,285,233,228,0.9027
441,1173,3543,645,874,217,215,0.8593
442,1173,10220,642,260,221,214,0.8443
443,1173,4542,102,905,215,215,0.7938
444,1174,30307,571,753,397,432,0.8883
445,1174,3482,131,286,279,175,0.8314
446,1174,29666,125,862,231,229,0.7737
447,1174,27652,671,255,221,197,0.752
448,1176,30307,38,76,393,426,0.8741
449,1176,3482,588,844,283,167,0.817
450,1176,27652,92,850,224,208,0.7632
451,1176,29666,630,178,226,216,0.7565
452,1178,31884,101,43,410,507,0.8601
453,1178,27776,142,773,182,205,0.8562
454,1178,3482,535,776,269,229,0.8458
455,1178,20237,575,189,222,216,0.8214
456,118,16687,417,80,442,523,0.84
457,118,3350,453,844,193,195,0.8352
458,118,13899,60,308,234,218,0.8077
459,1180,19231,492,230,328,261,0.9507
460,1180,21324,189,308,165,224,0.9162
461,1180,3350,391,912,194,194,0.8206
462,1184,16547,142,876,245,242,0.9172
463,1184,24849,671,825,192,304,0.8712
464,1184,21025,684,275,179,172,0.8557
465,1184,1899,188,271,202,139,0.842
466,1185,16547,601,145,239,231,0.9214
467,1185,21025,124,865,180,177,0.8335
468,1185,1899,609,897,207,139,0.8316
469,1185,24849,137,142,185,292,0.7554
470,1186,19551,510,555,320,493,0.9208
471,1186,4377,138,108,214,435,0.8764
472,1186,2482,87,677,233,478,0.7913
473,1186,5093,551,189,271,272,0.7661
474,1187,19551,104,156,327,492,0.9379
475,1187,4377,588,700,220,451,0.8397
476,1187,2482,615,48,229,487,0.8259
477,1187,5093,105,798,277,277,0.7643
478,1189,22626,95,135,317,480,0.9004
479,1189,2482,591,65,245,483,0.8033
480,1189,12080,600,705,235,453,0.7748
481,1189,3742,116,783,325,319,0.7562
482,119,13899,648,704,232,221,0.8799
483,119,3350,293,192,185,190,0.8218
484,119,16687,74,577,454,567,0.8209
485,1190,22626,100,156,310,490,0.8869
486,1190,2482,588,104,234,465,0.8312
487,1190,12080,610,713,243,466,0.7558
488,1190,3742,118,793,331,330,0.7428
489,1191,22626,527,583,311,493,0.8511
490,1191,2482,90,665,253,479,0.7926
491,1191,12080,108,108,229,425,0.7843
492,1191,3742,491,163,318,303,0.7446
493,1192,24849,646,204,176,276,0.9147
494,1192,33008,83,253,367,208,0.8471
495,1192,16550,80,691,297,496,0.8441
496,1192,1899,643,851,207,178,0.8355
497,1194,1899,150,252,197,165,0.8682
498,1194,16550,609,62,291,481,0.8411
499,1194,24849,166,815,181,294,0.7754
500,1194,33008,547,831,376,206,0.7488
501,1196,35205,139,704,237,411,0.9065
502,1196,3482,172,275,261,219,0.8526
503,1196,27776,637,292,175,196,0.8375
504,1196,28762,616,885,220,219,0.8258
505,1197,35205,614,139,224,404,0.909
506,1197,27776,177,812,177,202,0.8434
507,1197,28762,159,176,218,206,0.8328
508,1197,3482,565,812,267,219,0.8264
509,1198,27776,176,813,177,202,0.85
510,1198,3482,565,813,264,221,0.8456
511,1198,28762,127,211,215,206,0.8206
512,1198,20237,604,194,225,217,0.8194
513,1199,3482,173,273,261,219,0.8515
514,1199,27776,638,291,175,195,0.8394
515,1199,20237,152,849,231,227,0.8379
516,1199,28762,650,851,221,216,0.8203
517,120,13899,685,795,232,217,0.8675
518,120,3350,332,252,186,184,0.8399
519,120,16687,115,673,446,574,0.8286
520,1201,12246,584,815,211,155,0.9266
521,1201,16547,583,210,235,226,0.917
522,1201,21025,103,822,180,179,0.8729
523,1201,3543,145,186,205,200,0.8289
524,1204,22073,687,262,184,186,0.9465
525,1204,3350,392,857,193,193,0.8294
526,1204,32309,67,211,342,258,0.7471
527,1206,22073,95,853,185,187,0.9524
528,1206,32309,564,816,357,273,0.8694
529,1206,3350,394,221,185,185,0.8497
530,1207,16231,149,825,194,193,0.9254
531,1207,3482,172,274,262,220,0.8526
532,1207,27776,637,292,175,195,0.8408
533,1207,22346,685,813,215,206,0.8401
534,1209,16231,642,248,187,181,0.8999
535,1209,22346,101,258,208,199,0.8456
536,1209,27776,177,812,177,202,0.8443
537,1209,3482,565,813,267,219,0.8291
538,1210,35205,659,174,221,405,0.911
539,1210,20876,117,766,331,232,0.9089
540,1210,3482,652,749,209,268,0.8469
541,1210,34596,67,138,470,390,0.8179
542,1212,35205,97,669,236,414,0.9111
543,1212,20876,541,291,329,239,0.8864
544,1212,3482,142,291,212,258,0.8429
545,1212,34596,454,708,481,409,0.8415
546,1213,5885,591,677,238,498,0.8998
547,1213,22626,103,9,320,478,0.8854
548,1213,25437,125,833,257,255,0.8542
549,1213,2482,659,60,203,488,0.8269
550,1214,22626,108,37,310,488,0.8984
551,1214,5885,596,679,249,510,0.8802
552,1214,2482,651,95,203,475,0.8323
553,1214,25437,127,843,262,270,0.8311
554,1216,27925,154,172,263,459,0.8994
555,1216,16550,617,179,284,461,0.8482
556,1216,3543,659,863,215,217,0.8376
557,1216,10220,131,845,230,226,0.7947
558,1219,29344,574,667,289,446,0.979
559,1219,16550,66,579,334,468,0.8802
560,1219,3543,105,240,205,202,0.8214
561,1219,10220,649,206,220,217,0.6959
562,122,25366,53,92,371,478,0.8942
563,122,3482,573,812,280,192,0.8325
564,122,29666,589,168,222,218,0.8241
565,122,25468,47,787,357,302,0.7863
566,1220,29344,605,703,277,444,0.9764
567,1220,16550,92,624,336,460,0.8779
568,1220,3543,119,249,210,203,0.8255
569,1220,10220,679,214,222,218,0.6844
570,1222,25366,93,103,325,493,0.921
571,1222,36636,613,203,185,243,0.8432
572,1222,3482,560,810,288,174,0.832
573,1222,27652,59,809,227,212,0.7619
574,1224,25366,117,125,323,498,0.9019
575,1224,36636,643,207,187,248,0.8719
576,1224,3482,589,844,283,166,0.8147
577,1224,27652,92,851,225,208,0.7634
578,1226,31884,122,7,324,545,0.8667
579,1226,35205,580,95,289,379,0.864
580,1226,3482,599,867,260,227,0.8422
581,1226,19860,126,863,223,172,0.7119
582,1227,35205,106,770,305,391,0.8878
583,1227,31884,540,694,340,556,0.8707
584,1227,3482,149,218,250,221,0.8387
585,1227,19860,638,277,221,169,0.6153
586,1232,20876,593,257,325,244,0.8922
587,1232,31884,539,658,408,529,0.8873
588,1232,3482,145,287,213,257,0.8485
589,1232,29666,131,858,232,228,0.786
590,1235,16547,620,142,239,230,0.9218
591,1235,1899,150,252,196,165,0.8664
592,1235,33008,544,832,377,203,0.7629
593,1235,21770,161,805,193,186,0.6519
594,1237,44198,629,799,170,283,0.925
595,1237,16547,612,186,238,228,0.9216
596,1237,1899,107,268,202,126,0.83
597,1237,31704,167,682,253,450,0.8227
598,1238,16547,132,841,242,240,0.9095
599,1238,44198,211,231,155,269,0.8763
600,1238,31704,572,173,247,427,0.861
601,1238,1899,683,877,211,133,0.8225
602,1239,16547,586,178,232,229,0.9191
603,1239,44198,602,766,171,289,0.8885
604,1239,31704,135,640,260,455,0.829
605,1239,1899,90,258,199,129,0.8243
606,124,21770,687,880,197,195,0.8725
607,124,21025,672,273,177,171,0.8648
608,124,1899,176,279,203,142,0.845
609,124,16550,1,766,365,455,0.812
610,1242,29344,87,702,291,449,0.9746
611,1242,44198,633,804,168,287,0.9084
612,1242,1899,160,257,128,201,0.8653
613,1242,16550,542,87,290,471,0.8161
614,1243,35205,598,122,260,394,0.8937
615,1243,27732,122,767,316,275,0.8587
616,1243,30307,62,133,384,430,0.8492
617,1243,3482,607,788,274,208,0.8312
618,1244,35205,120,732,274,402,0.9061
619,1244,30307,562,689,380,436,0.8939
620,1244,27732,562,259,304,268,0.8564
621,1244,3482,122,304,271,203,0.8414
622,1245,35205,570,118,249,381,0.9031
623,1245,30307,46,119,372,423,0.8877
624,1245,27732,86,722,323,285,0.8753
625,1245,3482,577,755,276,211,0.8275
626,1246,27776,141,772,183,205,0.8554
627,1246,3482,534,775,270,231,0.8421
628,1246,34596,53,72,398,478,0.811
629,1246,16261,575,185,238,230,0.781
630,1248,34596,517,663,420,482,0.8576
631,1248,3482,174,273,261,219,0.8537
632,1248,27776,638,291,176,195,0.8283
633,1248,16261,137,832,250,245,0.8265
634,125,21770,116,202,192,185,0.9097
635,125,21025,136,867,180,176,0.8375
636,125,1899,623,887,208,140,0.8256
637,125,16550,622,28,353,447,0.8245
638,1250,12777,99,59,299,526,0.8447
639,1250,4377,592,698,232,471,0.8379
640,1250,2482,606,82,219,476,0.8098
641,1250,5093,101,807,284,285,0.7824
642,1251,4377,138,108,214,435,0.8723
643,1251,12777,545,649,298,525,0.8307
644,1251,2482,87,676,232,478,0.7918
645,1251,5093,552,188,271,272,0.763
646,1252,20876,69,798,327,242,0.9003
647,1252,30307,75,79,401,416,0.8742
648,1252,3482,647,754,211,266,0.8439
649,1252,29666,623,183,224,217,0.7993
650,1254,20876,38,753,329,252,0.9082
651,1254,30307,64,69,383,399,0.8827
652,1254,3482,619,720,211,269,0.8454
653,1254,29666,594,178,220,217,0.7715
654,1256,1899,643,829,170,199,0.8533
655,1256,31704,135,128,243,421,0.8294
656,1256,16550,85,662,311,485,0.809
657,1256,19606,656,271,156,150,0.7533
658,126,21770,101,194,188,184,0.8895
659,126,21025,105,832,181,181,0.8754
660,126,16550,597,26,338,430,0.8239
661,126,1899,594,855,212,147,0.8216
662,1261,16231,648,230,193,182,0.9107
663,1261,22346,140,167,208,199,0.8599
664,1261,3482,588,845,283,168,0.8155
665,1261,27652,92,851,224,208,0.7634
666,1262,16231,618,218,189,184,0.8869
667,1262,22346,123,163,202,193,0.8415
668,1262,3482,560,810,287,174,0.83
669,1262,27652,58,810,227,212,0.7672
